epoch,train_loss,test_loss,behavioral_rsa_rho,behavioral_rsa_p_value,used_random_targets,used_shuffled_targets
57,129.953983401988,88.52437026724631,0.5234837233897848,2.2470696453623067e-80,True,False
58,74.57457667638721,60.765673031464466,0.5290169748242051,2.3862006665037406e-82,False,False
59,47.60832732139862,42.6216716660979,0.7594894477083808,1.68454382432019e-212,False,False
60,31.065686313069097,32.26389508747923,0.7725595465100921,2.3263460107432338e-224,False,False
61,24.82446430660681,30.746964723365743,0.774922258317017,1.373256400208324e-226,False,False
62,23.611950744882513,30.45794842124644,0.7747257255361941,2.109559230735217e-226,False,False
63,22.995584646420465,30.20776171183718,0.7750773708903952,9.782975282130042e-227,False,False
64,22.51977391652453,30.164085324956567,0.7675048138529392,1.111241183701444e-219,False,False
65,22.10749153813497,29.969893629379694,0.7720835360215275,6.493326349488564e-224,False,False
66,21.70969624400469,29.825554568464586,0.76910508532337,3.7792588101440783e-221,False,False
67,21.388211691478613,29.774148213929234,0.7738193804963419,1.5189768175423325e-225,False,False
68,21.077213260935945,29.69807318165816,0.7675101147030645,1.0989143154250378e-219,False,False
69,20.799107607051607,29.62009606967315,0.7697122751306072,1.0402442322326611e-221,False,False
70,20.52521618977808,29.639363620821285,0.7686212907788645,1.0533832652094267e-220,False,False
71,20.260402367716022,29.556764107382758,0.7699452031805072,6.335016977957822e-222,False,False
72,20.04527160665665,29.56249114821629,0.7623353228071543,5.123831979308689e-215,False,False
73,19.815169257800665,29.499841468768885,0.764666563951822,4.181115807527254e-217,False,False
74,19.569703987100446,29.4528324274727,0.7665859649939039,7.648999271121576e-219,False,False
75,19.35447343630804,29.409357945563386,0.7649694941589344,2.229193735427826e-217,False,False
76,19.166507979839462,29.4070350689124,0.76358814612648,3.8934506447698025e-216,False,False
77,18.96991277467511,29.44739144678274,0.7634468333214481,5.2111132398205493e-216,False,False
78,18.77297956725567,29.37964438338306,0.7608345635105241,1.0996624077395709e-213,False,False
79,18.596783640642247,29.35461644968275,0.7600366601522542,5.562388295913903e-213,False,False
80,18.403634317033507,29.334057275761555,0.7593741667596023,2.126651327784013e-212,False,False
81,18.220455159110706,29.311060678893032,0.7597948276774595,9.080069542022496e-213,False,False
82,18.05778731665783,29.301448864172837,0.7564075886279711,8.180344455731917e-210,False,False
83,17.878870945557992,29.321738121917893,0.7580302925603669,3.187009363485441e-211,False,False
84,17.73354141467826,29.2644842158365,0.7587967879635972,6.819654683032257e-212,False,False
85,17.58093501061944,29.26883132681662,0.7563996415332647,8.31087324603333e-210,False,False
86,17.419199692575557,29.277248213962956,0.755089135934738,1.1213884268573765e-208,False,False
87,17.272919652204433,29.284416072276414,0.7568870563744644,3.1440583000989926e-210,False,False
88,17.13126257053703,29.312889836769735,0.7552972570093677,7.426124869594879e-209,False,False
89,16.997342387064673,29.30060531026092,0.7557239252786682,3.185984848753028e-209,False,False
90,16.859213604491174,29.338419687682094,0.7568866132434603,3.146841334204845e-210,False,False
91,16.716984587693148,29.30965434121822,0.7506362211665176,6.868027848142071e-205,False,False
92,16.57739866473338,29.302926205798407,0.752750027124506,1.119927926466355e-206,False,False
93,16.442538517664016,29.330381825483965,0.7521941443626836,3.319348245256446e-206,False,False
94,16.340338942086596,29.322724800742133,0.748346115956575,5.666978471336654e-203,False,False
