epoch,train_loss,test_loss,behavioral_rsa_rho,behavioral_rsa_p_value,used_random_targets,used_shuffled_targets
5,98.55740460002191,79.14946611941849,0.3826535674506059,1.2035922978447477e-40,False,True
6,79.03572644685444,76.16615084653401,0.4155296113265018,2.5722637594479064e-48,False,False
7,74.48636582815746,71.63690737729573,0.5072459402292181,8.67404113476036e-75,False,False
8,69.52939614166513,66.42556787986123,0.6355076216633866,1.2285239909660934e-128,False,False
9,63.3000423611036,59.301780426699814,0.6754555263468573,3.8039086941838055e-151,False,False
10,56.005903999561085,52.96597330082846,0.6916338128993949,2.6111949641278745e-161,False,False
11,50.64921756860622,48.80820745394375,0.7112109017123402,1.5155846887027096e-174,False,False
12,46.96116738570364,46.06877994010462,0.7220136538436054,2.4602976772732502e-182,False,False
13,44.23495258320732,43.83407875187489,0.7333877690584701,6.014287443558626e-191,False,False
14,42.05247022042314,42.235606915384366,0.7387159469890345,3.8955153134869666e-195,False,False
15,40.211510116703955,40.863190687822375,0.7440095690622374,2.119126622362345e-199,False,False
16,38.676526891227574,39.79943055210851,0.7472845621922778,4.312228946909886e-202,False,False
17,37.357015329714955,38.72033461681387,0.752951271307609,7.551842530195088e-207,False,False
18,36.165009834099344,37.81580475022121,0.7525337290287055,1.709798137653686e-206,False,False
19,35.14722876931822,37.23548570917456,0.7527265537227295,1.1725759649688144e-206,False,False
20,34.20876020605875,36.436945836188386,0.758243944411586,2.0748469265483848e-211,False,False
21,33.35808176479181,35.76274644208876,0.7606212795416479,1.6971240940136658e-213,False,False
22,32.57370055349249,35.360391922418586,0.7605479622628665,1.9699258369501724e-213,False,False
23,31.875313946414852,34.84917525823604,0.7614697249172785,3.012083259618301e-214,False,False
24,31.25961707371424,34.397109648140756,0.7613325215252379,3.9856617327178175e-214,False,False
25,30.679847870507068,34.07385989447325,0.7686563608354101,9.780298833906678e-221,False,False
26,30.119667983121158,33.67170765913652,0.7686374566995537,1.0179545336353414e-220,False,False
27,29.636400080123437,33.38943806010715,0.7665287801919622,8.622185770985048e-219,False,False
28,29.158054499745038,33.152302610281424,0.7661633768742266,1.8519104841458067e-218,False,False
29,28.729932795601208,32.96127648116475,0.7717035846293159,1.4706888580877854e-223,False,False
30,28.32553284452232,32.68081922162304,0.7734343330975825,3.5041158569238275e-225,False,False
31,27.907226916495453,32.3698109368593,0.7728538147602177,1.2318060122532378e-224,False,False
32,27.531646538309115,32.225948080832126,0.7711123308163033,5.231932000348648e-223,False,False
33,27.166044599791974,32.07422174274592,0.7707159041477958,1.2225442818652706e-222,False,False
34,26.862492130733923,31.908062444866033,0.7734059601718731,3.726493555141105e-225,False,False
35,26.469062044349734,31.757152536297372,0.7725550566733141,2.3490064331447485e-224,False,False
36,26.204924026024308,31.53274131479843,0.7683068433461251,2.0481067089222754e-220,False,False
37,25.863860085400187,31.326203699270007,0.7720180278815739,7.477077810856135e-224,False,False
38,25.547807497991418,31.25973803694077,0.7736707267663734,2.0979197240681384e-225,False,False
39,25.248654753877847,31.107073873446133,0.7755110498266197,3.7849646174100793e-227,False,False
40,24.983706651301926,30.962767247995618,0.7717986738540371,1.198746484717843e-223,False,False
41,24.700377799797586,30.87423950532523,0.7743460584167021,4.828657377633739e-226,False,False
42,24.46118300377167,30.787011035898114,0.769799074461166,8.647729932995548e-222,False,False
43,24.213161653428855,30.701501709321587,0.7735240713064047,2.884273363127891e-225,False,False
44,23.946001147959702,30.58155580383638,0.7719168602372296,9.296207796811093e-224,False,False
45,23.69564408806883,30.493203853375345,0.7736699282944696,2.1015602389829038e-225,False,False
46,23.462616315508814,30.438228185664226,0.7716651869097578,1.5972173599398896e-223,False,False
47,23.244105590017217,30.33015635790746,0.7740389017431255,9.42457482118282e-226,False,False
48,22.986978990549527,30.20079925705715,0.7708486678688323,9.20242104822321e-223,False,False
49,22.794152119813532,30.20440842433529,0.7686981280227921,8.952715406786691e-221,False,False
50,22.57619641164003,30.1355296182369,0.7714003826909273,2.8207218736425e-223,False,False
51,22.370191986210788,30.082151318123326,0.7698353401353266,8.00514819055804e-222,False,False
52,22.154047239520214,29.986632352375853,0.7674691627095107,1.1978071194107738e-219,False,False
53,21.96550146298395,29.89710408416242,0.7725983162924743,2.1395270986089093e-224,False,False
54,21.78102911740459,29.86130241267589,0.7682534418796436,2.2926996234620473e-220,False,False
55,21.601719747950167,29.89420978272159,0.7638772514823592,2.143191296212156e-216,False,False
56,21.389630785278996,29.776220205739058,0.7684602293807796,1.4809863159592999e-220,False,False
57,21.222100461288832,29.69958569858614,0.766151838746194,1.8971144897558737e-218,False,False
58,21.01368210916704,29.747848721498944,0.7686004427192634,1.1008952338478924e-220,False,False
59,20.846618604792123,29.671510538343565,0.7681607982364074,2.7881374905050556e-220,False,False
60,20.697996937337013,29.651262483544112,0.7656302610128626,5.635284367497546e-218,False,False
61,20.51499584969391,29.551831556288576,0.764251057567249,9.891752949135575e-217,False,False
62,20.326024750263077,29.577954076271688,0.7659202233673819,3.077589384905746e-218,False,False
63,20.180363700000203,29.53869080938687,0.7660017678331084,2.595750023753132e-218,False,False
64,20.029266045694538,29.566559533387917,0.7593264340255889,2.3420047915509156e-212,False,False
65,19.85354731551828,29.497910726136265,0.7632101930042682,8.486471915611291e-216,False,False
66,19.676226898573773,29.413634895619765,0.7592296015402192,2.848002691810766e-212,False,False
67,19.526300409163795,29.414208069690684,0.7638024961180547,2.5011418299809052e-216,False,False
68,19.378712757142296,29.401280081733155,0.7596855457191619,1.1328733962555444e-212,False,False
69,19.232796433889966,29.344759609159183,0.7613049094471018,4.216665310092228e-214,False,False
70,19.074666522546487,29.38412486123775,0.7616697651218038,2.001611750531998e-214,False,False
71,18.929005297927645,29.356096868356946,0.7629916959753714,1.330652366115194e-215,False,False
72,18.80182007343155,29.369371846235918,0.7569396844519294,2.8304072179742585e-210,False,False
73,18.671948366878436,29.321714538237007,0.7587777834961926,7.085904451320022e-212,False,False
74,18.511982973262544,29.29559372538361,0.7602265292460901,3.784315076809849e-213,False,False
75,18.3770907658289,29.27668572525952,0.7594468611466892,1.8360266488977772e-212,False,False
76,18.25749948348365,29.301113697705347,0.7583714449068281,1.6056746286673495e-211,False,False
77,18.130804363049958,29.309834158881593,0.757920738870793,3.970876966715206e-211,False,False
78,18.00208139287468,29.28136551577742,0.7557962225200436,2.7599034968898283e-209,False,False
79,17.88084121556163,29.262095709532005,0.7551364757035213,1.0210746308709297e-208,False,False
80,17.745384926941256,29.23966341387501,0.7549121218205038,1.5916765271254928e-208,False,False
81,17.615587139393813,29.227900721091594,0.7554487701884575,5.49971873933735e-209,False,False
82,17.496270023884865,29.21823636471237,0.7525401627892281,1.688425205653224e-206,False,False
83,17.36190637393011,29.22184142223379,0.7535603924971477,2.2858605109138788e-207,False,False
84,17.257360088528028,29.1942727947762,0.7550922671151354,1.1144598906961205e-208,False,False
85,17.148226022059898,29.208949831967853,0.7527300109806582,1.164669432988663e-206,False,False
86,17.029102304305397,29.194337138813502,0.7516149846816994,1.026454414103554e-205,False,False
87,16.91259356152648,29.211927845991777,0.7541807006543003,6.744494459465441e-208,False,False
88,16.806069265772432,29.254394594477027,0.7523727637816876,2.341899586562926e-206,False,False
89,16.706475714897515,29.229248025799325,0.7533024484479189,3.7932989417391976e-207,False,False
90,16.599809739067943,29.287339711057548,0.754148544393131,7.185687140591907e-208,False,False
91,16.48564691622832,29.235129488107248,0.7477375382295888,1.816189812728967e-202,False,False
