epoch,train_loss,test_loss,behavioral_rsa_rho,behavioral_rsa_p_value,used_random_targets,used_shuffled_targets
98,112.34339355299677,84.31896698672469,0.37548813911345597,4.362935165411484e-39,False,True
99,83.01751852695962,78.64360876768333,0.4061124504160802,4.968972285757201e-46,False,False
100,55.41026299283775,36.25825268655851,0.6843470460962493,1.1925899302442327e-156,False,False
101,22.253952486032926,30.35761682499838,0.7597908478593846,9.153549908970244e-213,False,False
102,18.417630509986772,29.35304603787417,0.7591038693885127,3.6710223182470524e-212,False,False
103,17.57132985651328,29.152970751346146,0.7598064661370404,8.868545112639735e-213,False,False
104,17.12988609092057,29.13095980059376,0.7599406846655246,6.75703301575078e-213,False,False
105,16.853166939479163,29.149069664886643,0.7552956642460414,7.449597051485927e-209,False,False
106,16.621320999230043,29.16651809017961,0.758360751235992,1.6405803657616505e-211,False,False
107,16.38867040089953,29.158525624986513,0.7586062792561421,1.0009852744724244e-211,False,False
108,16.186246924783383,29.12943691443343,0.7551185623417026,1.0579348402474118e-208,False,False
109,15.985831157652624,29.170990264218158,0.7572055003472034,1.6639553361238024e-210,False,False
110,15.835183111914638,29.203639667995727,0.7526740008939258,1.299569284694632e-206,False,False
111,15.682987070479882,29.227321161090998,0.7519083792112602,5.7961118792149e-206,False,False
112,15.514630679608713,29.244122858205554,0.7517093339612534,8.54202858619385e-206,False,False
113,15.368044417320526,29.258169311186226,0.7517597923689904,7.742483253104357e-206,False,False
114,15.213460520694131,29.23948260565489,0.747375500199196,3.6255501426586834e-202,False,False
115,15.072442353267089,29.315720637200286,0.749926011761777,2.7127987528233883e-204,False,False
116,14.959815828423752,29.280913147478472,0.7498782163205461,2.975048250607353e-204,False,False
117,14.812084628604456,29.35599680104967,0.7491259888995533,1.2677641078898916e-203,False,False
118,14.689236012191984,29.36128846057871,0.7471022305059937,6.1043260274461725e-202,False,False
119,14.568287326358362,29.37175440919992,0.7474175809226659,3.3458439722802643e-202,False,False
120,14.445788623883784,29.40135570125685,0.7468287350668078,1.0275351059394125e-201,False,False
121,14.343628191221454,29.41941972595552,0.7471366066026647,5.717297473708068e-202,False,False
122,14.228172106756068,29.438020569184868,0.745449280792324,1.4062692537270957e-200,False,False
123,14.123156629440857,29.490647879753322,0.7441197665459116,1.7229183135416523e-199,False,False
124,14.02825692882168,29.51801108260181,0.7434603917922135,5.93543021217299e-199,False,False
125,13.91408918438856,29.506471054330056,0.7432966089008861,8.065452272515487e-199,False,False
126,13.811976094655384,29.57233818855075,0.7455310384625901,1.2048387896586735e-200,False,False
127,13.716440958989955,29.60653144878577,0.7457946094394752,7.316585639346196e-201,False,False
128,13.627090625815775,29.630187861827196,0.7403218537480841,2.0319755421744458e-196,False,False
