epoch,train_loss,test_loss,behavioral_rsa_rho,behavioral_rsa_p_value,used_random_targets,used_shuffled_targets,used_uniform_images,used_image_noise
15,102.23823585404584,81.55289640479324,0.5820975350296338,2.778687740614499e-103,False,True,False,False
16,79.58651372006065,70.60373476987385,0.6545368040725842,6.2325430640022635e-139,False,False,False,False
17,57.347176052526756,49.748483858055835,0.7332440942815766,7.775514317951139e-191,False,False,False,False
18,46.75197919385916,45.369277933025884,0.7279226134818484,9.368507935676846e-187,False,False,False,False
19,43.38764323818386,43.17565275160647,0.7349363781425865,3.7347376271750995e-192,False,False,False,False
20,41.044291689125124,41.39715896522143,0.7439665644524288,2.2973376227072236e-199,False,False,False,False
21,39.168396820321966,39.88318317898071,0.747488891570485,2.9201262004691723e-202,False,False,False,False
22,37.58417522610059,38.828978143344266,0.7499057322476154,2.821129648203278e-204,False,False,False,False
23,36.206550302267736,37.7736763084791,0.7533453025604054,3.487315148258419e-207,False,False,False,False
24,35.01015021199995,36.88325310807202,0.7535723194099291,2.2329150020553636e-207,False,False,False,False
25,33.976139184840825,36.19659670413528,0.7616186880028535,2.221851606010736e-214,False,False,False,False
26,33.01828892673482,35.516746247012314,0.7642615213116206,9.679763634900527e-217,False,False,False,False
27,32.2114284547082,34.98759825058405,0.7628608218318244,1.741668224328775e-215,False,False,False,False
28,31.462682914205534,34.53224835474847,0.7633099852703071,6.909425293354453e-216,False,False,False,False
29,30.803642521274387,34.15731524894251,0.7694493981135967,1.8193282095452548e-221,False,False,False,False
30,30.210821209852053,33.737365322218416,0.7710713788227497,5.711816668379317e-223,False,False,False,False
31,29.62143326862367,33.30705039935876,0.7718265451220059,1.1289981578976232e-223,False,False,False,False
32,29.096429444416078,33.05094631469052,0.769699942711152,1.067903367290381e-221,False,False,False,False
33,28.610470922369707,32.80437726605663,0.7693131311493385,2.430137879589936e-221,False,False,False,False
34,28.196428145728284,32.5873865159177,0.7722863018997767,4.1947482364742314e-224,False,False,False,False
35,27.70650985168288,32.37184539289105,0.7727671032197637,1.485774734952709e-224,False,False,False,False
36,27.352168423977584,32.08030456205758,0.7682880270003734,2.131167763243099e-220,False,False,False,False
37,26.931944691243263,31.80798114334022,0.7728294676378763,1.2983886104389503e-224,False,False,False,False
38,26.538241072044478,31.691842874769346,0.7744399269409213,3.935285116048905e-226,False,False,False,False
39,26.179466902714356,31.502350549012917,0.7768073585110886,2.186704992342743e-228,False,False,False,False
40,25.851388059494568,31.310487610200493,0.7731436642417453,6.578836219209951e-225,False,False,False,False
41,25.512894617223342,31.184405079204076,0.7760843860973323,1.0750322116812607e-227,False,False,False,False
42,25.23186211308614,31.06484795670483,0.7723687033641432,3.5118263254287506e-224,False,False,False,False
43,24.9293124814443,30.957465977958552,0.7754532212305777,4.296429589301252e-227,False,False,False,False
44,24.617302284346394,30.80976859245511,0.7743392358714306,4.900975340822276e-226,False,False,False,False
45,24.33152276459163,30.69324423858474,0.7759232787139546,1.531762546494525e-227,False,False,False,False
46,24.057260148743183,30.61752624933232,0.7741831534264207,6.885258411409811e-226,False,False,False,False
47,23.804915150777124,30.485260346976432,0.776614956045663,3.342763901626416e-228,False,False,False,False
48,23.514470657813582,30.34106009046017,0.7734983947910508,3.0495106388083905e-225,False,False,False,False
49,23.292447758513475,30.3258183094678,0.7706238875767353,1.488388882902415e-222,False,False,False,False
50,23.043973732522982,30.245413026757003,0.773809740306761,1.5511321876950466e-225,False,False,False,False
51,22.80184378584336,30.17717146478305,0.7721564812374847,5.5491067973675e-224,False,False,False,False
52,22.567560766542385,30.080055721556942,0.7700955750882371,4.597949659488032e-222,False,False,False,False
53,22.35449576972264,29.968037600016725,0.7750005587293547,1.157229499524627e-226,False,False,False,False
54,22.143816871326056,29.923529756661935,0.7701356533612259,4.2213367270631116e-222,False,False,False,False
55,21.94746611323053,29.944113736653197,0.7662198509943692,1.6456890340878367e-218,False,False,False,False
56,21.71071833454671,29.803986480881495,0.7711221465860933,5.123017220321498e-223,False,False,False,False
57,21.522867736393724,29.728896441380623,0.7680398610966043,3.598906084664785e-220,False,False,False,False
58,21.295161492936828,29.765795797274258,0.7706496267993067,1.408696849829218e-222,False,False,False,False
59,21.114694605903942,29.676512428410145,0.7701922696177281,3.7411749082214494e-222,False,False,False,False
60,20.942277998144938,29.645455186538275,0.7678494527206974,5.3773744266941915e-220,False,False,False,False
