epoch,train_loss,test_loss,behavioral_rsa_rho,behavioral_rsa_p_value,used_random_targets,used_shuffled_targets
38,124.01795382512904,94.78112582211995,0.571150100625513,1.193922012255863e-98,True,False
39,86.56185236796118,77.86988771554515,0.4283350814895916,1.5227542029263548e-51,False,False
40,60.49487838322436,47.166944387867964,0.7108157835344394,2.875158049249685e-174,False,False
41,35.596409351211506,34.45725435710085,0.7719012335986115,9.614121718624007e-224,False,False
42,29.330388785069008,32.90884479501629,0.7691632943431985,3.3401823087667867e-221,False,False
43,28.13727683175634,32.37857734300814,0.7731976802389591,5.852499588363088e-225,False,False
44,27.3923955954343,32.00615881819751,0.7718876553957672,9.89915461260172e-224,False,False
45,26.802115273937954,31.70067183352307,0.7736365889571287,2.259325636140644e-225,False,False
46,26.27781564707241,31.492900363648136,0.7730392859878615,8.246844593355928e-225,False,False
47,25.809972741927467,31.271916320969385,0.776166816825067,8.967992468323328e-228,False,False
48,25.34251522159312,30.999811351628594,0.7741569501704393,7.289439810684694e-226,False,False
49,24.967328887897185,30.916244043171076,0.7729284906953798,1.0480994404624866e-224,False,False
50,24.579095206432395,30.77857747789246,0.7759677673945791,1.3891264507369676e-227,False,False
51,24.21708947601741,30.661601114009624,0.7743645403239602,4.638055601681866e-226,False,False
52,23.879369545511263,30.495296035682298,0.7717195331649841,1.4211215152945459e-223,False,False
53,23.5717930991894,30.352580202218576,0.7767152750523294,2.6793303170688337e-228,False,False
54,23.268203074912286,30.254253134543067,0.7719962099503411,7.836677219455734e-224,False,False
55,22.98862593061706,30.252222408905872,0.7684220448657615,1.6055096584346574e-220,False,False
56,22.681150996453873,30.066566551587858,0.7737782780054662,1.6608765505293182e-225,False,False
57,22.433968773839215,29.966520046002298,0.7706006482819042,1.564196894555108e-222,False,False
58,22.138264695693252,29.998912263311734,0.7731280585055331,6.804955275400709e-225,False,False
59,21.899536814385833,29.879706430171733,0.7733865418368326,3.886749216157753e-225,False,False
60,21.680856208061577,29.845429457353625,0.7710071875343651,6.553875473139853e-223,False,False
61,21.4393557286989,29.736475275366345,0.769852756019886,7.713717599161183e-222,False,False
62,21.193460232002913,29.73755767990871,0.7705168379953831,1.871019900831018e-222,False,False
63,20.99245836992343,29.680298252000334,0.7703584730076536,2.624046240819893e-222,False,False
64,20.784596466952085,29.690004801881905,0.763632137329845,3.555549866180983e-216,False,False
65,20.563183306326827,29.588809124013995,0.765641498146251,5.504807295371106e-218,False,False
66,20.33784275107767,29.493343037136352,0.7634667783971161,5.001128258989977e-216,False,False
67,20.143078574183246,29.47935517453357,0.7665310627346817,8.58107232245677e-219,False,False
68,19.954202107775576,29.462702967185344,0.7618265624290942,1.4525720871010966e-214,False,False
69,19.77574727806028,29.3957434385521,0.7641521975485113,1.2137782975876282e-216,False,False
70,19.58373195510822,29.430630088511094,0.7647614107086353,3.434121819166844e-217,False,False
71,19.395860101377536,29.37216947355323,0.7652708692270512,1.1912297013319946e-217,False,False
72,19.240953286929145,29.38764612187338,0.7603527128897632,2.9290958635854094e-213,False,False
73,19.080822123054652,29.340625762939453,0.7600902581013509,4.989505409311911e-213,False,False
74,18.894589469043172,29.307130318320258,0.7621156301606427,8.038061684191004e-215,False,False
75,18.733857242024175,29.289023910438157,0.7613184500256155,4.101761841975159e-214,False,False
76,18.587196022519773,29.295837802781584,0.7605374567136832,2.012444681439113e-213,False,False
77,18.434955496537057,29.315099937481115,0.7596210952409447,1.290710610069957e-212,False,False
78,18.280117140582394,29.274424073445864,0.7578428397846478,4.642625814757681e-211,False,False
79,18.142785777675808,29.266149805395642,0.7562271590606199,1.1716468138796886e-209,False,False
80,17.98349772529919,29.240051459212328,0.7573032274555439,1.3685075331226982e-210,False,False
81,17.833733186167034,29.205389981770384,0.7567796389107692,3.895938474009237e-210,False,False
82,17.69672755719552,29.206941193638585,0.7537909293118175,1.4528587174439645e-207,False,False
83,17.546176688492793,29.237303022521637,0.7559005422471912,2.243309015281192e-209,False,False
84,17.428618734893377,29.18163398616222,0.7559457374291336,2.0506028303503825e-209,False,False
85,17.294493191790384,29.18357838583256,0.7535230817026941,2.4597116084518403e-207,False,False
86,17.15669371480757,29.19283492789084,0.7526325305207068,1.4093935187702774e-206,False,False
87,17.03142650635949,29.205049988973208,0.7546112943954205,2.884307629643509e-208,False,False
88,16.911562193133495,29.23363587606019,0.7541351250485712,7.378212182607794e-208,False,False
89,16.796182320718952,29.222874151409002,0.7536217786826661,2.026101146928021e-207,False,False
90,16.673561254696832,29.24236413523637,0.7543391158078038,4.935345104968402e-208,False,False
91,16.546898194627417,29.203875884166738,0.748839320764197,2.1996928184401615e-203,False,False
92,16.420861606122383,29.208672581456643,0.7505663778675895,7.863047198398256e-205,False,False
93,16.301485336388247,29.231929821204087,0.7510000191794836,3.391984608585328e-205,False,False
94,16.21083143081031,29.225105306720206,0.7468640434107803,9.607621107598966e-202,False,False
