epoch,train_loss,test_loss,behavioral_rsa_rho,behavioral_rsa_p_value,used_random_targets,used_shuffled_targets,used_uniform_images,used_image_noise
111,17.046875678931578,29.261540997752828,0.7536299097185443,1.993979640820114e-207,False,False,False,False
112,16.94079504779171,29.26715482005757,0.7536261932707831,2.0085978761909448e-207,False,False,False,False
113,16.846756581124176,29.258928014428577,0.7541981876070396,6.516021511657135e-208,False,False,False,False
114,16.72856870846735,29.21581367366222,0.7500103613303694,2.304986059025323e-204,False,False,False,False
115,16.628966043530408,29.277895237200827,0.7515536444814735,1.156611800235907e-205,False,False,False,False
116,16.546726887245917,29.233559097374343,0.7524277705529389,2.1032538974311211e-206,False,False,False,False
117,16.428106387236113,29.26765808611285,0.7522888698855429,2.7588851222311453e-206,False,False,False,False
118,16.329343378378745,29.271427913265335,0.7509398954992785,3.8117521173364755e-205,False,False,False,False
119,16.233540939161983,29.273985889076528,0.750840404227884,4.623188013260156e-205,False,False,False,False
120,16.13548726586424,29.262753902877893,0.7504197224076209,1.0444984329931238e-204,False,False,False,False
121,16.052330188804056,29.27679489725861,0.751095944500439,2.815660137732714e-205,False,False,False,False
122,15.959418656092932,29.288937816303736,0.7505185740653962,8.625747086991416e-205,False,False,False,False
123,15.8673398739083,29.32097882855663,0.7483685902233517,5.428058713090927e-203,False,False,False,False
124,15.786955888911958,29.34010011451679,0.7472988134525905,4.196613850280199e-202,False,False,False,False
125,15.683967785822057,29.309808003968296,0.7465218626659509,1.841657935031073e-201,False,False,False,False
126,15.591259404232627,29.360859022614704,0.7493293400451666,8.57184317957226e-204,False,False,False,False
127,15.509733337444612,29.384084395940793,0.7501718616789772,1.6870524041543707e-204,False,False,False,False
128,15.422354669121825,29.3786315707212,0.7459476944794853,5.47481735804977e-201,False,False,False,False
