epoch,train_loss,test_loss,behavioral_rsa_rho,behavioral_rsa_p_value,used_random_targets,used_shuffled_targets,used_uniform_images,used_image_noise
15,103.17538424674163,68.44837420553134,0.6839027361964061,2.2708591083722669e-156,False,False,True,False
16,53.494644101636894,49.06442028909757,0.7126511401830543,1.4553137337962712e-175,False,False,False,False
17,47.789134461463654,47.40305918488055,0.7138397262287024,2.081562751475817e-176,False,False,False,False
18,46.197888297717654,46.20560733521182,0.7198857011373333,9.00497280024969e-181,False,False,False,False
19,45.15391435913762,45.38430750304164,0.7225975207463883,9.108275966376603e-183,False,False,False,False
20,44.21471766421669,44.63469464212491,0.7271301363881386,3.724927663366609e-186,False,False,False,False
21,43.35603973938157,43.87985195771107,0.730497158630683,1.0221074353111843e-188,False,False,False,False
22,42.53368755985165,43.167687684791524,0.7321744429252505,5.234782173723795e-190,False,False,False,False
23,41.72369005409304,42.522116856021775,0.7356632425843133,1.0065430815984897e-192,False,False,False,False
24,40.945323690483114,41.86614575043568,0.7361620032514119,4.083271970574094e-193,False,False,False,False
25,40.221866723903325,41.31130806517206,0.7386233785944595,4.6154160706969476e-195,False,False,False,False
26,39.504932879080734,40.71080952849836,0.7411016263595144,4.8047404002144213e-197,False,False,False,False
27,38.8149672320675,40.18992283857988,0.7444502294020181,9.25584101689886e-200,False,False,False,False
28,38.148185592609096,39.68408074563379,0.7455331621470251,1.2000093350044096e-200,False,False,False,False
29,37.51675988828707,39.1478902068586,0.7487711538382186,2.5073965406338914e-203,False,False,False,False
30,36.92530310253027,38.69330411457884,0.751379234807009,1.6237710047105188e-205,False,False,False,False
31,36.32433693164604,38.204636399917185,0.7522639918420929,2.896220447493025e-206,False,False,False,False
32,35.76138957649717,37.835042331758785,0.7518488742422686,6.508851042667702e-206,False,False,False,False
33,35.21990871165268,37.35196247416965,0.7544244686918773,4.170586568295117e-208,False,False,False,False
34,34.715921534065394,36.99884680226363,0.7571889665441711,1.7198889496422348e-210,False,False,False,False
35,34.18962063353478,36.669054653104496,0.7585003207803755,1.2389609579785176e-211,False,False,False,False
36,33.76592979536823,36.3236222451563,0.7572719825392699,1.4567790978105193e-210,False,False,False,False
37,33.26750283492239,35.95286507369405,0.7630628268625004,1.1494669363779382e-215,False,False,False,False
38,32.828518579541154,35.625827473171505,0.7613385832229361,3.936664123442909e-214,False,False,False,False
39,32.39303286121823,35.36881167585678,0.7647188366883874,3.75135941565077e-217,False,False,False,False
40,32.00623998879726,35.09070612449014,0.7633525634710363,6.328973426083455e-216,False,False,False,False
41,31.62208053610001,34.8291437981537,0.7660415660138586,2.3886983161639896e-218,False,False,False,False
42,31.281526491582557,34.590761321684276,0.7647837470195334,3.2785377485858737e-217,False,False,False,False
43,30.90879356299741,34.32938256448145,0.7687125465023517,8.683558263830934e-221,False,False,False,False
44,30.547514342205016,34.13210770833558,0.7669764846425163,3.3729182070205866e-219,False,False,False,False
45,30.22833349698138,33.87022768726665,0.7675989875522841,9.114289670914285e-220,False,False,False,False
46,29.88731343065933,33.73373432054046,0.7679575432418612,4.281421924478059e-220,False,False,False,False
47,29.587650119432784,33.50114169041755,0.7702318963987504,3.437905291623294e-222,False,False,False,False
48,29.27283665347958,33.249088329504865,0.7691160716278881,3.6921943970718365e-221,False,False,False,False
49,28.995138052097648,33.14063414684317,0.7692026619343881,3.072459058558424e-221,False,False,False,False
50,28.703959826947578,32.98367351721664,0.7715149320555007,2.2057448481927944e-223,False,False,False,False
51,28.428147123130735,32.85084164867085,0.7725727024843381,2.2611951861689745e-224,False,False,False,False
52,28.160157074228216,32.69310806864533,0.7692104376293667,3.022167958326142e-221,False,False,False,False
53,27.917697061131864,32.47666041758838,0.7737404488313475,1.8031317488607107e-225,False,False,False,False
54,27.6498991102393,32.33152201952855,0.7699033816468699,6.925302140709205e-222,False,False,False,False
55,27.415990195446067,32.27920338330348,0.7703604336533231,2.6130853183962633e-222,False,False,False,False
56,27.148833314467666,32.05737083392907,0.7735056939111757,3.001600376641599e-225,False,False,False,False
57,26.932107798610698,31.946000620805098,0.7713170573402218,3.372974078169757e-223,False,False,False,False
58,26.669612282200863,31.862396977883016,0.7746027399606169,2.7590866255072067e-226,False,False,False,False
59,26.442421334602166,31.743193146932192,0.7766146801339056,3.3447979318788805e-228,False,False,False,False
60,26.234096083284417,31.615951748842694,0.7765325044155224,4.008993590155854e-228,False,False,False,False
61,26.007430892902068,31.481128713702628,0.7750079581810276,1.1386585043985231e-226,False,False,False,False
62,25.789260504978845,31.408380540036365,0.7767515365460088,2.4733459846759518e-228,False,False,False,False
63,25.589083061323933,31.371617543763218,0.7773424350181218,6.702433742110902e-229,False,False,False,False
64,25.390530118651668,31.25461384472926,0.7717176435874947,1.4269060901797401e-223,False,False,False,False
65,25.17457810927626,31.140712927718187,0.771829011605897,1.1230242929580386e-223,False,False,False,False
66,24.948063562451306,30.973828584449727,0.7707181490661847,1.2166883222298021e-222,False,False,False,False
67,24.751780998673794,30.940884816712437,0.7742387245626301,6.1005551164984874e-226,False,False,False,False
68,24.55719139437266,30.850818865865634,0.7719225373306602,9.18332672734993e-224,False,False,False,False
69,24.373530929438626,30.75166335553754,0.7730537629941575,7.992439366094403e-225,False,False,False,False
70,24.18901782154707,30.75224447513812,0.77478885080188,1.837929301981681e-226,False,False,False,False
71,23.984697479290315,30.617082269152224,0.7760314277618547,1.2077639839065656e-227,False,False,False,False
72,23.815113030642355,30.569048022696986,0.7726483190277637,1.9205112719149838e-224,False,False,False,False
73,23.64648891882223,30.469260684693058,0.7719536568324991,8.588417526413447e-224,False,False,False,False
74,23.44764616482806,30.435227325608057,0.772519585290576,2.53594918672472e-224,False,False,False,False
75,23.283115297143148,30.373944024354714,0.7738591243308369,1.393282642413739e-225,False,False,False,False
76,23.123097945448436,30.30243720797544,0.7732770592154388,4.927783331143e-225,False,False,False,False
77,22.940677320527897,30.26821610677308,0.7730098135956042,8.790000242424994e-225,False,False,False,False
78,22.76647810262326,30.21251353901394,0.7718590358216688,1.052784544175639e-223,False,False,False,False
79,22.61657988001435,30.176039890689744,0.7686463903878167,9.988883376720402e-221,False,False,False,False
80,22.434831302251844,30.13179420766251,0.7717600921933077,1.3024460763789672e-223,False,False,False,False
81,22.270019890528967,30.02523135612024,0.7699572471467616,6.174529302341987e-222,False,False,False,False
82,22.107824130071496,29.96897333893328,0.7682341698614441,2.387951691553428e-220,False,False,False,False
83,21.941012897649962,29.9478527511681,0.7700306438546852,5.2805275426126714e-222,False,False,False,False
84,21.80418298779432,29.892144113614414,0.770041893529517,5.155417290555304e-222,False,False,False,False
85,21.651026649158087,29.83351034090664,0.7669269793844863,3.7421643001611876e-219,False,False,False,False
86,21.494148185708845,29.81397247314453,0.7681438672876639,2.889601233231871e-220,False,False,False,False
87,21.342257872182575,29.796557874310743,0.7695284259296581,1.538013787416254e-221,False,False,False,False
88,21.202178458427788,29.774441819164636,0.7700337165083462,5.246058236786944e-222,False,False,False,False
89,21.055134870999407,29.74282160384879,0.77064082270596,1.435464638183386e-222,False,False,False,False
90,20.90141906632611,29.71612534075152,0.7702766024643959,3.125107665595845e-222,False,False,False,False
91,20.765946311633673,29.665134977899204,0.7641872216197638,1.1289142030094274e-216,False,False,False,False
92,20.60476221734467,29.643184198200373,0.7670295851143536,3.017169860939943e-219,False,False,False,False
93,20.464159593027386,29.62448520555022,0.7671111295800801,2.5423725497495313e-219,False,False,False,False
94,20.344725991880466,29.59056245161025,0.7635392888430316,4.30639423431629e-216,False,False,False,False
95,20.19752709026812,29.60623240602609,0.766262299600182,1.5059120565714408e-218,False,False,False,False
96,20.070725126609908,29.555697214537563,0.7649042619307382,2.552706717320566e-217,False,False,False,False
97,19.927281081181153,29.52091847203713,0.7646750043433068,4.108537932749626e-217,False,False,False,False
98,19.805994667835183,29.465177146110744,0.7638261952658146,2.381639176941853e-216,False,False,False,False
99,19.671760939495055,29.49106300733366,0.7630602182422495,1.1556548517917866e-215,False,False,False,False
100,19.536412019808868,29.452473719475677,0.7623337133219035,5.140771665332626e-215,False,False,False,False
101,19.401462739854637,29.45691076036316,0.7617530361262542,1.6882834197394206e-214,False,False,False,False
102,19.290203274121904,29.446634724653887,0.7612156896179448,5.058355224303508e-214,False,False,False,False
103,19.15609695772715,29.38904211139152,0.7603467598845755,2.964720710533793e-213,False,False,False,False
104,19.029132050490446,29.398172051867068,0.7602235067582033,3.807599943448441e-213,False,False,False,False
105,18.924445244744213,29.428642167570843,0.7580583477695071,3.012437786557267e-211,False,False,False,False
106,18.800583857908805,29.377867851468082,0.7609317471563123,9.022436965316276e-214,False,False,False,False
107,18.667912580960344,29.378183227876274,0.7615381844769388,2.619060014804889e-214,False,False,False,False
108,18.55097279852447,29.343344187868233,0.7591712963693238,3.2038559355419266e-212,False,False,False,False
109,18.423364581163572,29.36988600841543,0.7613172418665569,4.111885920345239e-214,False,False,False,False
110,18.317763183255604,29.364548151005696,0.758676778890614,8.684996271499299e-212,False,False,False,False
111,18.20305489304984,29.350308897745542,0.7572681992038098,1.4678460051970225e-210,False,False,False,False
112,18.089762563520523,29.349669461750853,0.7579283180831564,3.910937892878753e-211,False,False,False,False
113,17.985132190989656,29.34413579024004,0.7584907349370498,1.2630928977001398e-211,False,False,False,False
114,17.858333952208966,29.285441551419254,0.7541186539527566,7.6215678988156375e-208,False,False,False,False
115,17.747805534637536,29.336322931953557,0.7558596905851857,2.432990695071294e-209,False,False,False,False
116,17.658797562617675,29.285912086950482,0.7562916847874982,1.0304199628241297e-209,False,False,False,False
117,17.52834893329652,29.312314238996137,0.7559812798800516,1.910729394674821e-209,False,False,False,False
118,17.418735520000933,29.31467366086844,0.7547327833587382,2.268914655393831e-208,False,False,False,False
119,17.313623037364675,29.31038073545003,0.7547945248851565,2.008295755014108e-208,False,False,False,False
120,17.207716368572203,29.288784153553664,0.7547033945761044,2.404561709296249e-208,False,False,False,False
121,17.115403074967233,29.289220672944634,0.7551668134553812,9.615477342182832e-209,False,False,False,False
122,17.013393597589637,29.300079345703125,0.7549325769148747,1.5285705655210412e-208,False,False,False,False
123,16.9119246157913,29.325210971726897,0.7518793750328941,6.133225593740077e-206,False,False,False,False
124,16.823037456607555,29.34784491944708,0.7513384333107775,1.7578232319006035e-205,False,False,False,False
125,16.712376618319272,29.303292416735907,0.7504203369383529,1.0432568317762637e-204,False,False,False,False
126,16.609745078469906,29.3391881489622,0.7528400161621985,9.39040304720189e-207,False,False,False,False
127,16.521013983729144,29.353992630763607,0.7543433088304184,4.894700655845674e-208,False,False,False,False
128,16.423691218579574,29.350401904701528,0.7498222982043994,3.3141315571257775e-204,False,False,False,False
129,16.328460207276066,29.361800135828513,0.7501071729133333,1.9117511144811482e-204,False,False,False,False
130,16.242179099212393,29.371056951870575,0.7506063474480679,7.277246045177761e-205,False,False,False,False
131,16.13664274664797,29.33851667794075,0.7523923995017491,2.2537595911353474e-206,False,False,False,False
132,16.041148859378044,29.38049451290573,0.7500496954777097,2.136321337248078e-204,False,False,False,False
133,15.95083442223039,29.35944431789672,0.7487569527436798,2.5767154294589957e-203,False,False,False,False
134,15.856644073021378,29.383560159588388,0.7488234014918969,2.2679978366352673e-203,False,False,False,False
