epoch,train_loss,test_loss,behavioral_rsa_rho,behavioral_rsa_p_value,used_random_targets,used_shuffled_targets
6,113.30994102499162,85.7118911743164,0.5723418387539643,3.811141361917091e-99,True,False
7,108.21691782520749,89.33693678207818,0.5527971946553888,2.912592731433868e-91,True,False
8,106.56652476979095,91.38506953624072,0.5340485643375938,3.5541887582261954e-84,True,False
9,105.5751810047435,93.33367182273233,0.5264047008327999,2.0613456759117925e-81,True,False
10,105.02247256123128,94.96054064503032,0.5167682862263896,4.9976563454659795e-78,True,False
11,91.04010865694929,84.55129220867684,0.3830353457130894,9.915183327877044e-41,False,False
12,81.4269433906534,78.15565638252384,0.3705178981612553,4.995943950441508e-38,False,False
13,76.1657430590685,73.62721779333293,0.4937717059517195,2.2408604546654772e-70,False,False
14,70.99996083859261,67.84880432634722,0.6156314528664872,1.2470237727424502e-118,False,False
15,64.50950754646449,60.878113151255235,0.6500991898654505,1.826984667004797e-136,False,False
16,57.42364887649663,54.07223495989215,0.6748301305441192,9.121340235341007e-151,False,False
17,51.21944532103816,49.04866137425544,0.7086083849639889,1.0083538232446066e-172,False,False
18,47.01027077122738,45.809927229064606,0.7207114088758731,2.236309934260513e-181,False,False
19,44.04284516860243,43.72384504455229,0.7270382326900701,4.370175522965469e-186,False,False
20,41.73115298622533,42.063267428572004,0.7364613507861606,2.373631523126651e-193,False,False
21,39.91946428040058,40.51315762851778,0.7438051226305573,3.110348045061222e-199,False,False
22,38.307181318711045,39.47932309735546,0.7451772401605858,2.3511665252321843e-200,False,False
23,36.946001575924356,38.41873103610718,0.7489276376094209,1.8563753747329387e-203,False,False
24,35.763872585138124,37.53104459646657,0.7486656008691256,3.0706695722509073e-203,False,False
25,34.73664660467005,36.83071317725419,0.7574970345626431,9.284735907416716e-211,False,False
26,33.77088589021044,36.149941312674,0.7583594427453854,1.6449031247965138e-211,False,False
27,32.95454413078498,35.58137611262706,0.7575930894785149,7.659660219120257e-211,False,False
28,32.18382908829031,35.13122923202936,0.757783911722058,5.2250858852357845e-211,False,False
29,31.516913797056247,34.7470565500839,0.7635661358931133,4.074351590928771e-216,False,False
30,30.924045985425277,34.2848478496404,0.7653051031873627,1.1093156022699045e-217,False,False
31,30.30587377046284,33.858810762015494,0.7657705454195263,4.2059695511546493e-218,False,False
32,29.779126571486202,33.58401900233485,0.76447827926035,6.178112833534373e-217,False,False
33,29.27857022800604,33.33614829890636,0.7639547826861611,1.8258557625110235e-216,False,False
34,28.85917486048141,33.108515386423356,0.7670045900174306,3.179704341178196e-219,False,False
35,28.356206201780537,32.859323217065295,0.7667125499637694,5.866991245645792e-219,False,False
36,27.996751727159666,32.56368019567669,0.7630524759911204,1.174216629074675e-215,False,False
37,27.57874586047228,32.28612802832166,0.7676133266027014,8.843246245491411e-220,False,False
38,27.178840505119176,32.14427863695345,0.7685482076070286,1.2295373422653233e-220,False,False
39,26.80811101643993,31.975831174060126,0.7717373754586231,1.3676411914321973e-223,False,False
40,26.479278590870695,31.759860971355966,0.7682409715043097,2.353891992136617e-220,False,False
41,26.13609079905164,31.617391786522628,0.7703682177092639,2.570017617822641e-222,False,False
42,25.84301203043507,31.499706647672706,0.7665142446589298,8.888651361196012e-219,False,False
43,25.543436568199432,31.36660098502649,0.771115813157119,5.193030420215284e-223,False,False
44,25.22817379748062,31.22637947883395,0.7687433106632909,8.135952700335993e-221,False,False
45,24.938113178242606,31.09639653579965,0.7702529158580794,3.287126637309103e-222,False,False
46,24.661348136838452,31.00673930552783,0.7687843546274302,7.458636146376153e-221,False,False
47,24.3991620441553,30.874453149447785,0.7713293939401582,3.2848711198581106e-223,False,False
48,24.11318484171606,30.70663121260332,0.7684445985616803,1.5307505752734205e-220,False,False
49,23.887335653120132,30.683925228224275,0.7661097245788748,2.0716522817320704e-218,False,False
50,23.6363512023334,30.605957705671617,0.7693237662934381,2.3758666238196074e-221,False,False
51,23.3915176180261,30.523655485711704,0.7680816993521661,3.29478720316854e-220,False,False
52,23.153262325931454,30.415176897417773,0.7656162271375708,5.802575813685071e-218,False,False
53,22.94123808630946,30.308138515409183,0.7703487951937422,2.6788253825342286e-222,False,False
54,22.729541007171377,30.24659417083909,0.7662377225513762,1.5853288658214885e-218,False,False
55,22.527765374434622,30.2624112545456,0.7620325932631381,9.52818550599614e-215,False,False
56,22.29100275964288,30.124381154940274,0.7673714063378022,1.4712557553278503e-219,False,False
57,22.102656842598954,30.03543350051121,0.7645886899485639,4.914083447858947e-217,False,False
58,21.87572395768522,30.060007738145018,0.7673634132578028,1.4961942422630837e-219,False,False
59,21.684124801297596,29.982024682819514,0.766327306082395,1.3144692266508544e-218,False,False
60,21.521991523679272,29.936497177208327,0.7638110159386817,2.4575072765230072e-216,False,False
61,21.319706222026962,29.836383545596295,0.7629110210497287,1.570850688331152e-215,False,False
62,21.110285708778783,29.857881451179967,0.7648841705382292,2.6614830126116017e-217,False,False
63,20.952506987341884,29.795942127375312,0.7648214925840287,3.0314374010597663e-217,False,False
64,20.780918242858718,29.814790019672877,0.7579689439991787,3.6047076384790845e-211,False,False
65,20.593944158580495,29.73001085987407,0.761378519359565,3.6285376875226533e-214,False,False
66,20.401909423997196,29.639200516168582,0.7572772457650645,1.4415215660804779e-210,False,False
67,20.24110418937873,29.620644100463192,0.7613598117063237,3.769760161731928e-214,False,False
68,20.071244279433486,29.607327329519705,0.7573159277573421,1.3341713599579534e-210,False,False
69,19.915098227292216,29.549565647188473,0.7599527411732225,6.593924033433099e-213,False,False
70,19.744207704496517,29.588489996135564,0.7602167343787058,3.8602937155978496e-213,False,False
71,19.583502888349283,29.544169094022465,0.761401608157074,3.461498033638605e-214,False,False
72,19.45019789613845,29.547943810731667,0.7555289309149162,4.6913717895787274e-209,False,False
73,19.3057885103939,29.48336728765161,0.7562847535497164,1.044737423880435e-209,False,False
74,19.129303707640588,29.456674185905666,0.7585453654649956,1.1315792630997427e-211,False,False
75,18.986377219414116,29.436208124318835,0.758215625832132,2.1963591022561215e-211,False,False
76,18.857523498112474,29.444489052282513,0.756844106110911,3.425551707038585e-210,False,False
77,18.718011792676933,29.453431166338,0.7559439607246358,2.0578568995870305e-209,False,False
78,18.579559336738903,29.420685573177444,0.7537331048962567,1.627844384989601e-207,False,False
79,18.45150232711327,29.399486541748047,0.753336699130155,3.546702550611692e-207,False,False
80,18.303831121597923,29.371463248742877,0.7526297672226527,1.4170321133775728e-206,False,False
81,18.163946748770506,29.348389388447966,0.7538977029814125,1.1775755235496331e-207,False,False
82,18.03598323621248,29.33463721512431,0.7502679249558115,1.4010631142833049e-204,False,False
83,17.893183895755673,29.33237248626203,0.7519186213901298,5.681537674763009e-206,False,False
84,17.78138940552265,29.291457455461195,0.7530960748144188,5.686045660254847e-207,False,False
85,17.66046375581102,29.303074557478258,0.750735265126427,5.668567010850048e-205,False,False
86,17.533435240346638,29.282884334332376,0.7500817514073309,2.008014196192429e-204,False,False
87,17.408017583831196,29.291563023519778,0.7525045743530172,1.8100828203044435e-206,False,False
88,17.294176075267,29.334339647661913,0.7500727132070386,2.0433916699365277e-204,False,False
89,17.187387852127202,29.30598432846491,0.7513532907408602,1.7077772538082183e-205,False,False
90,17.068881106178516,29.348083432866723,0.751747723319849,7.92665464979291e-206,False,False
91,16.94805502429233,29.298257606464198,0.7456520257681672,9.583555579976798e-201,False,False
92,16.829492885980578,29.29536870039629,0.7474886909073888,2.9212448752600197e-202,False,False
93,16.711650040010998,29.326699799595616,0.7474514595420776,3.1363802564722845e-202,False,False
94,16.617744543545793,29.289566018963388,0.7438838327300498,2.6832937997436004e-199,False,False
95,16.49883107531434,29.385230090736684,0.7474070544710766,3.4137254342170135e-202,False,False
96,16.420925674015795,29.32013036401232,0.744722972354593,5.538414062256592e-200,False,False
97,16.292047659115777,29.346388274134853,0.7463138544643129,2.7338335504764916e-201,False,False
98,16.199470984968784,29.287059046286906,0.7437891155681527,3.205163875215056e-199,False,False
99,16.094595961953793,29.36831949560682,0.7425488086094538,3.2613428674676333e-198,False,False
100,15.999570931093844,29.346470237436876,0.7433346554600259,7.511056998466809e-199,False,False
101,15.888302644534125,29.357719337084017,0.7420927181136702,7.628417076407096e-198,False,False
102,15.806928296498645,29.36951092461855,0.743030103226219,1.327745389461384e-198,False,False
103,15.700121755415053,29.360173156906885,0.740078545563436,3.183182384164928e-196,False,False
104,15.59295801442746,29.405446005131,0.7407946996124022,8.48081797982154e-197,False,False
105,15.51134767822942,29.39910532492959,0.7383833729899368,7.161591067537817e-195,False,False
106,15.426115701733533,29.41514454625588,0.7407069471321365,9.975299143170464e-197,False,False
