epoch,train_loss,test_loss,behavioral_rsa_rho,behavioral_rsa_p_value,used_random_targets,used_shuffled_targets
70,127.10530705333086,95.97682248953298,0.4632848655919307,4.3129216670687e-61,True,False
71,103.67684520182517,97.8991807547722,0.4379694392992657,4.580585829473958e-54,True,False
72,103.34639008751867,98.44543313716656,0.4115765943162584,2.392193815489407e-47,True,False
73,103.32330296904757,98.6283291137021,0.4170040921184895,1.1110555795654246e-48,True,False
74,103.25949189669538,98.80407407138888,0.4179791308249477,6.362778904321202e-49,True,False
75,103.225103975333,98.95817915774182,0.41541536713705385,2.7446538673935113e-48,True,False
76,103.24946678774509,99.11131008422177,0.41401840918790583,6.054669640664578e-48,True,False
77,103.21913559086765,99.24833628617597,0.41199222611526665,1.8948610230147725e-47,True,False
78,103.21316295845686,99.3913189798429,0.41056033606545167,4.223623964081047e-47,True,False
79,103.20037362053785,99.49674397674055,0.4095144632860278,7.566237386986179e-47,True,False
80,103.18752436756758,99.60750002360476,0.4057588820405403,6.034964809952288e-46,True,False
81,103.15973695031164,99.69152663425847,0.4040557289284851,1.5340835873392063e-45,True,False
82,103.12864794955689,99.78807569472171,0.4034380168501397,2.148916251676259e-45,True,False
83,103.13506268530341,99.84675353666695,0.40172920754705976,5.4390870952612995e-45,True,False
84,103.13711613367138,99.91443971244011,0.4014641566798399,6.2787248925763e-45,True,False
85,103.14370820528913,99.98803040731019,0.4005688481102798,1.0187061497941995e-44,True,False
86,103.13562013832156,100.05202530497345,0.40101990112625213,7.984409884276898e-45,True,False
87,103.16460038288149,100.11126439215728,0.3977535699531987,4.621285183512368e-44,True,False
88,103.13161694640267,100.1614778634593,0.394431404273622,2.70146418203653e-43,True,False
89,103.12155049923715,100.2150835911872,0.3930443916891805,5.612698172120556e-43,True,False
90,103.10027224469383,100.25572617673083,0.3901303078596167,2.579046144366867e-42,True,False
91,103.14206889989964,100.3074990794145,0.38827865987587745,6.742728608434607e-42,True,False
92,103.12803417427718,100.35359996985335,0.3885241001059228,5.938338843828948e-42,True,False
