epoch,train_loss,test_loss,behavioral_rsa_rho,behavioral_rsa_p_value,used_random_targets,used_shuffled_targets,used_uniform_images,used_image_noise
25,100.16151199974843,53.689116398932526,0.7249242344299476,1.692857130300875e-184,False,False,False,True
26,40.27012313039679,38.75474044631199,0.7473041143027157,4.154403519937757e-202,False,False,False,False
27,35.962793260399984,37.80942052767422,0.7535125552511048,2.511103299803156e-207,False,False,False,False
28,35.03263622505843,37.20319178881566,0.7555276266047908,4.703524811521793e-209,False,False,False,False
29,34.399157294276016,36.719732864126975,0.7577009751561015,6.1703671053333804e-211,False,False,False,False
30,33.85063278113706,36.30618768765781,0.7602753196418399,3.427503535592573e-213,False,False,False,False
31,33.3166884424944,35.88284910844835,0.7608891564141395,9.83988833470218e-214,False,False,False,False
32,32.82857494407083,35.58029876624682,0.7602132520378903,3.887671287761318e-213,False,False,False,False
33,32.369634438089385,35.19628305593248,0.7627442407534015,2.2132750948724035e-215,False,False,False,False
34,31.941658416283097,34.90340185428851,0.7647439404778208,3.560926568263884e-217,False,False,False,False
35,31.491014792318158,34.648022962538576,0.7663815812694413,1.1733683043707705e-218,False,False,False,False
36,31.130367432274646,34.35726741137425,0.7650969486688836,1.7104165227619381e-217,False,False,False,False
37,30.71045992843332,34.07533590833126,0.7694533779316716,1.8040059667785958e-221,False,False,False,False
38,30.335077877520195,33.82800002124428,0.7683572265052012,1.8412599863955617e-220,False,False,False,False
39,29.962896970500577,33.618228954504865,0.7710192105982137,6.3872416583951726e-223,False,False,False,False
40,29.631434263615066,33.42121668020006,0.7694068993420097,1.9912680377161665e-221,False,False,False,False
41,29.29850250730224,33.21237519827996,0.771654229868608,1.6352751254278475e-223,False,False,False,False
42,29.00193089197217,33.03965274536807,0.7700887441820033,4.665403097669488e-222,False,False,False,False
43,28.671796486978717,32.81688787133654,0.7745686355952218,2.9722034788369324e-226,False,False,False,False
44,28.353726939151162,32.661130009435155,0.7720948776669451,6.336627635611312e-224,False,False,False,False
45,28.06649275169478,32.4558633625178,0.772735599113657,1.5904579395226154e-224,False,False,False,False
46,27.76662844502034,32.342722139305835,0.7724217871140557,3.1318455915406374e-224,False,False,False,False
47,27.494069271140482,32.159566257540035,0.774886715866099,1.4841673203279167e-226,False,False,False,False
48,27.20378397574385,31.947835637719592,0.7736266728557906,2.3084904197816728e-225,False,False,False,False
49,26.947803777340706,31.876790505087836,0.7730423377391165,8.192552494589019e-225,False,False,False,False
50,26.689950504461486,31.73560183614657,0.7754498183189042,4.3285889716148025e-227,False,False,False,False
51,26.429428586669246,31.645614455418034,0.776102934892289,1.0320701367478857e-227,False,False,False,False
52,26.181080509090688,31.513351819791847,0.7726845178142255,1.7760536554337313e-224,False,False,False,False
53,25.95612789587301,31.329280052395816,0.7772811449836702,7.675917431003248e-229,False,False,False,False
54,25.70569088056147,31.214602623196598,0.7737744737676002,1.6746605631902872e-225,False,False,False,False
