epoch,train_loss,test_loss,behavioral_rsa_rho,behavioral_rsa_p_value,used_random_targets,used_shuffled_targets,used_uniform_images,used_image_noise
35,100.73990757907856,46.44647688892006,0.7452728979307465,1.962576969268441e-200,False,False,False,True
36,34.02056742110741,34.611359822815956,0.759946311593181,6.680413030528815e-213,False,False,False,False
37,30.531647531609785,33.91183492755363,0.7687170279781672,8.60155632060602e-221,False,False,False,False
38,29.79273173683568,33.49253585984035,0.767567763538416,9.733514058807876e-220,False,False,False,False
39,29.345718721933974,33.234586936992834,0.7707201682385904,1.2114451378591777e-222,False,False,False,False
40,28.99247342265544,33.02177123601924,0.7693203884646518,2.3929713884932183e-221,False,False,False,False
41,28.659259125136273,32.79576922253351,0.7714800626620514,2.3772445077437133e-223,False,False,False,False
42,28.372147974875496,32.632423969922144,0.7704623705062028,2.1019076737430107e-222,False,False,False,False
43,28.059459311149787,32.43043395827488,0.7743970017602549,4.321274778269521e-226,False,False,False,False
44,27.765779415986543,32.29281624641208,0.7720676167492273,6.719812822450216e-224,False,False,False,False
45,27.502644134690556,32.103236014013135,0.7729380472753373,1.0266548744714686e-224,False,False,False,False
46,27.227385713783328,31.999825767390636,0.7729331686538105,1.037547035078858e-224,False,False,False,False
47,26.974957447633187,31.84588496592822,0.775136319855391,8.599386219548339e-227,False,False,False,False
48,26.714016795488607,31.661002248690274,0.773628365950665,2.300021000519222e-225,False,False,False,False
49,26.477150940829038,31.59791996992754,0.7734666565779986,3.2668644685393343e-225,False,False,False,False
50,26.242050593579574,31.471076902105004,0.7754278457098682,4.542102647298451e-227,False,False,False,False
51,26.003313830684757,31.39543600767357,0.7762852623980921,6.910567248993934e-228,False,False,False,False
52,25.775532529624876,31.27560384760904,0.7732536234379926,5.184490910989697e-225,False,False,False,False
53,25.56685118001584,31.101956509753485,0.77715871959257,1.006284768347514e-228,False,False,False,False
54,25.33410535690857,31.006823776835237,0.7742001930676747,6.634501456902537e-226,False,False,False,False
55,25.138277693138228,30.988210498957343,0.7731614981744219,6.329595514202875e-225,False,False,False,False
56,24.903559338683237,30.828925707063622,0.7762876828966904,6.87384993600643e-228,False,False,False,False
57,24.718216523569378,30.753491480706145,0.7733912114343011,3.847594990359985e-225,False,False,False,False
58,24.483846241747575,30.69893975020772,0.7767174280001327,2.666636052627911e-228,False,False,False,False
59,24.283206184154732,30.604409001808797,0.7776032259750282,3.761926238451506e-229,False,False,False,False
60,24.103967439434864,30.510688023013962,0.7770636972555476,1.2414778550240524e-228,False,False,False,False
61,23.901237582896226,30.420156025754814,0.7761602325672222,9.098814891507561e-228,False,False,False,False
62,23.709499818796598,30.372979685746504,0.7778280689743428,2.2850085119373246e-229,False,False,False,False
63,23.531097036979865,30.359205277585193,0.7778083914494698,2.386971900824816e-229,False,False,False,False
64,23.34881736036813,30.28115739348185,0.7720981217203339,6.292504962837751e-224,False,False,False,False
65,23.153036672322703,30.20057277784822,0.7718475185960421,1.0791946801708987e-223,False,False,False,False
66,22.95075239567215,30.052597572790326,0.7702914306311103,3.027761797512612e-222,False,False,False,False
67,22.772523969824626,30.054162041258415,0.7734395085332725,3.465004135819997e-225,False,False,False,False
68,22.599611409152974,29.989056940236804,0.7711486215733508,4.8404002491227955e-223,False,False,False,False
69,22.433002910455507,29.90838313234445,0.7715454244851638,2.0659215659098403e-223,False,False,False,False
70,22.263983908782706,29.94087520620441,0.774166218297196,7.143844151052328e-226,False,False,False,False
71,22.073446453443193,29.829698025192346,0.7743376514690667,4.917923781515715e-226,False,False,False,False
72,21.92275682380655,29.810711180966205,0.7709603912281341,7.244783546464932e-223,False,False,False,False
73,21.765990756555276,29.745568754923276,0.7695507287967067,1.4667871415306125e-221,False,False,False,False
74,21.58526932037438,29.71770637470056,0.7700398701766301,5.1776993037115815e-222,False,False,False,False
75,21.43020424882461,29.673759987341107,0.770504948706932,1.919157188235867e-222,False,False,False,False
76,21.28895587339956,29.636488687926235,0.7706028973807744,1.556694898745584e-222,False,False,False,False
77,21.12428794607231,29.637083443488866,0.7704016490171903,2.3929568071315624e-222,False,False,False,False
78,20.958476750804447,29.57915201766715,0.768920588147839,5.588643673698151e-221,False,False,False,False
79,20.818119033221723,29.55406825450244,0.7653500935257277,1.0101483228370113e-217,False,False,False,False
80,20.655585080302654,29.53093536124045,0.7687869966915306,7.417015583077805e-221,False,False,False,False
81,20.504069256980664,29.44675584656099,0.7671365385446389,2.4102521141484923e-219,False,False,False,False
82,20.356371480672312,29.423240219031907,0.7649739714542688,2.208552130301522e-217,False,False,False,False
83,20.198820964781532,29.428400366345823,0.7667276289593541,5.684457825731613e-219,False,False,False,False
84,20.075229972353274,29.368168572694557,0.7668689166814988,4.226924551711343e-219,False,False,False,False
85,19.930187695574563,29.33247255356931,0.7635771431000371,3.982859486428069e-216,False,False,False,False
86,19.7880322781296,29.328803826432203,0.7635875232347854,3.8984582686888455e-216,False,False,False,False
87,19.649596396575674,29.31803851891618,0.7656289776051431,5.650381265755152e-218,False,False,False,False
88,19.520885689436895,29.328920733204203,0.7660249569621652,2.4730250394452253e-218,False,False,False,False
89,19.39114163787081,29.307079799926083,0.766569054947566,7.924772453566256e-219,False,False,False,False
90,19.250642861025486,29.292518531419955,0.7665430439937185,8.36845051392313e-219,False,False,False,False
91,19.12219016373653,29.241772224889935,0.7602014045542509,3.982272849929047e-213,False,False,False,False
92,18.973035141371625,29.232926300217432,0.7624926259526662,3.710589891067152e-215,False,False,False,False
93,18.84413091495757,29.233591532838936,0.7629969508402038,1.3163434572822244e-215,False,False,False,False
94,18.74251351924484,29.204603606166103,0.759179184937294,3.153230375391416e-212,False,False,False,False
95,18.604384530614286,29.250997511721447,0.7620855515986156,8.548872305203438e-215,False,False,False,False
96,18.497147177064846,29.197121467379574,0.7604825711763858,2.2499244883281433e-213,False,False,False,False
97,18.358196876716086,29.203285933858123,0.7606810938662464,1.502735687424687e-213,False,False,False,False
98,18.246750924065502,29.129488423384355,0.759042458120107,4.155373295365234e-212,False,False,False,False
99,18.12382839657263,29.17117237913016,0.7580172076543009,3.2718452187877166e-211,False,False,False,False
100,18.002545433361444,29.146513122221382,0.7583653455847993,1.625491926887889e-211,False,False,False,False
101,17.875933195415296,29.15926643498036,0.757451333542479,1.0174475800392566e-210,False,False,False,False
102,17.781738814884935,29.15331858429461,0.7567574530971933,4.07229455395826e-210,False,False,False,False
103,17.658082431042953,29.122390536313556,0.7556780821221442,3.4895382122805434e-209,False,False,False,False
104,17.539195715885743,29.146829995002538,0.7558508028822156,2.4763317160898225e-209,False,False,False,False
105,17.444239122385465,29.15558021503259,0.7537866777624662,1.4650593648203972e-207,False,False,False,False
106,17.334611818730995,29.13703848907302,0.756241096784845,1.1395910774230314e-209,False,False,False,False
107,17.210841577799368,29.152616722149084,0.7571338719828152,1.9201661439584207e-210,False,False,False,False
108,17.105540616360397,29.124863218866,0.7542343863935016,6.06731233726345e-208,False,False,False,False
109,16.989690838758303,29.15595635261325,0.7571423750815176,1.887801974445866e-210,False,False,False,False
110,16.898486023794582,29.160918662561237,0.7536652306039602,1.860238995365503e-207,False,False,False,False
111,16.79570438194803,29.175367281581817,0.7530744408243576,5.932374038530095e-207,False,False,False,False
112,16.68729020221742,29.168718938669446,0.7526694817937797,1.3111100993076487e-206,False,False,False,False
113,16.596886381217978,29.170620913005006,0.7532719685596995,4.0270909176475685e-207,False,False,False,False
114,16.478469241028677,29.133878507666825,0.7485690568369567,3.6956681127852043e-203,False,False,False,False
115,16.38123816070134,29.197077672125886,0.7507833741037456,5.163794225464463e-205,False,False,False,False
116,16.298124123147982,29.141200429168194,0.7512513120831686,2.0821539688628252e-205,False,False,False,False
117,16.183239881351714,29.190368715570777,0.7515252673752831,1.222273209959991e-205,False,False,False,False
118,16.08340799115041,29.192649082584275,0.7501391076090004,1.7973223000782516e-204,False,False,False,False
119,15.986591846328693,29.19287206323107,0.7504043716807599,1.0759959706088899e-204,False,False,False,False
120,15.890583743679226,29.188808630843187,0.7499654587821091,2.513821409396459e-204,False,False,False,False
121,15.809064392237783,29.21052875834934,0.7503380650689027,1.223299957091288e-204,False,False,False,False
122,15.715783938146364,29.21244192386859,0.7482381299474403,6.969613736130522e-203,False,False,False,False
123,15.626432743759366,29.24597819207123,0.7471177442716201,5.926527852415083e-202,False,False,False,False
