epoch,train_loss,test_loss,behavioral_rsa_rho,behavioral_rsa_p_value,used_random_targets,used_shuffled_targets,used_uniform_images,used_image_noise
5,112.02052247953547,79.46881971833456,0.42469198445097905,1.303525298823595e-50,False,False,False,True
6,78.88857753257012,77.45312875147025,0.434622374673833,3.5175065049086883e-53,False,False,False,False
7,76.57807751177421,75.41183872117522,0.4406180458525302,8.980276807950739e-55,False,False,False,False
8,74.90271496970898,73.92423905852091,0.466572822394083,4.764645076353898e-62,False,False,False,False
9,73.49251968510593,72.52719832783905,0.5009421341443502,1.0641628043972058e-72,False,False,False,False
10,72.03998931293012,70.9838527447611,0.5374281071212459,2.023975209076895e-85,False,False,False,False
11,70.36120933046631,69.1377563898076,0.5783021681448396,1.1748520779214176e-101,False,False,False,False
12,68.28058742618296,66.81654610818262,0.6178730770362869,1.007344163368623e-119,False,False,False,False
13,65.5991369231586,63.83820085894337,0.6482717970334667,1.843603468877495e-135,False,False,False,False
14,62.13073559282889,60.14082220509566,0.6621901948939674,2.7562625135336558e-143,False,False,False,False
15,58.68369493986431,57.23802402138051,0.667911371498479,1.25969484364031e-146,False,False,False,False
16,56.02698027592287,54.737275139402946,0.6774602677315691,2.271453232824877e-152,False,False,False,False
17,53.73918267036079,52.75443931706044,0.6855442690159972,2.090856474350946e-157,False,False,False,False
18,51.86832272643198,51.025097378051086,0.6944223317964988,3.950977210717206e-163,False,False,False,False
19,50.28474027892559,49.68153564706033,0.699326797057951,2.2091265721000023e-166,False,False,False,False
20,48.83296765779194,48.46002896978052,0.7059706267593637,6.774195601719595e-171,False,False,False,False
21,47.52417567033847,47.28587008312921,0.7136509733233393,2.836607598724245e-176,False,False,False,False
22,46.3097731677449,46.20822575606035,0.7154381791898236,1.4988029275808141e-177,False,False,False,False
23,45.15780839365275,45.250796576231224,0.7210731626335464,1.2128439476722425e-181,False,False,False,False
24,44.06764778073805,44.34746108924487,0.721396945080741,7.008288038720342e-182,False,False,False,False
25,43.080110946190324,43.58643069188239,0.7260401637128393,2.466878824240399e-185,False,False,False,False
26,42.10097377914471,42.70324527888008,0.7295134078014638,5.780038068280766e-188,False,False,False,False
27,41.20729412596642,41.97094621184122,0.7338377518712627,2.6875711415920756e-191,False,False,False,False
28,40.33299778439002,41.328122133708135,0.7367993635912622,1.2852858365620499e-193,False,False,False,False
29,39.52803645041511,40.66153217547506,0.7392949352702907,1.3465371158159056e-195,False,False,False,False
30,38.7983239403722,40.006873072840236,0.7431900609772746,9.8448992842965e-199,False,False,False,False
31,38.02819548419308,39.434138261152235,0.7455882734303058,1.081215224131606e-200,False,False,False,False
32,37.348795174891926,38.93345323847144,0.744707788846979,5.699134915554093e-200,False,False,False,False
33,36.682798279949836,38.38471795182202,0.7457024632734984,8.711057988683642e-201,False,False,False,False
34,36.07250275968514,37.92574272366519,0.7496297703245386,4.804731343335187e-204,False,False,False,False
35,35.4464861587144,37.54137471235918,0.7512621687927703,2.038686910011033e-205,False,False,False,False
36,34.94271661436129,37.069890290992696,0.7490996644096178,1.333610189625171e-203,False,False,False,False
37,34.34945141905893,36.610597515633096,0.7550372937877334,1.2425524255781136e-208,False,False,False,False
38,33.83053484253606,36.26663646381863,0.7557894292381405,2.797392559273196e-209,False,False,False,False
39,33.332774439676975,35.94986792295677,0.7593324121136639,2.3138851053880434e-212,False,False,False,False
40,32.877546527048885,35.620997223406206,0.7581490516694798,2.5107170506961027e-211,False,False,False,False
41,32.445696188802536,35.30615580016078,0.7617773790681143,1.6062977506759508e-214,False,False,False,False
