epoch,train_loss,test_loss,behavioral_rsa_rho,behavioral_rsa_p_value,used_random_targets,used_shuffled_targets
45,127.78382989772469,92.83586099529794,0.5602473430236692,3.3200158350068864e-94,True,False
46,82.47415116751293,70.77831879505136,0.4632576757423929,4.391773218304604e-61,False,False
47,53.581329884621574,45.01862160276971,0.7314674023252379,1.837070618326537e-189,False,False
48,33.4159424588951,33.18501667423143,0.7698620325076051,7.562833887739145e-222,False,False
49,27.30395636730247,31.894183480278564,0.774056171310844,9.077045818403626e-226,False,False
50,26.123066355316922,31.382360089549703,0.7770022734456983,1.42193469376408e-228,False,False
51,25.452750071264038,31.11579372342779,0.7751685848090707,8.013226784318591e-227,False,False
52,24.936393383797515,30.865244828535047,0.7730157916836791,8.677016551066864e-225,False,False
53,24.497897414949794,30.684030290466644,0.779094575008542,1.3629658698102462e-230,False,False
54,24.097662030164553,30.54766687635559,0.7745907419796555,2.8322646421451244e-226,False,False
55,23.732642488136186,30.506555778545568,0.7711556406012374,4.768117788133398e-223,False,False
56,23.352879891435194,30.29512597184155,0.7765690961672143,3.698373965958453e-228,False,False
57,23.049188645592686,30.150313551254694,0.7733586162226087,4.129340798855579e-225,False,False
58,22.695989529511934,30.16622149219829,0.7759520237024881,1.4380203238255803e-227,False,False
59,22.417344360140223,30.041854774095736,0.7757541740700962,2.2205284813510287e-227,False,False
60,22.160061712080093,29.987239331830274,0.7731656744751119,6.272603760093354e-225,False,False
61,21.882048033611266,29.85740585748662,0.7716307857301996,1.7197709619748106e-223,False,False
62,21.596971992640615,29.856384340570777,0.7727733906634452,1.4657203222919763e-224,False,False
63,21.3692560433681,29.780272257262173,0.7726814117167153,1.7880118407978384e-224,False,False
64,21.1382047383739,29.80380086740736,0.7656496877088654,5.41161896948091e-218,False,False
65,20.895341947138146,29.68714601295429,0.768413880386034,1.6334613137699697e-220,False,False
66,20.643972254195702,29.58586405127088,0.7659357454939707,2.9794555607075347e-218,False,False
67,20.427732124222942,29.563724749654696,0.7689900384815371,4.823581297869187e-221,False,False
68,20.219833268353153,29.535389873862925,0.7639458866222286,1.8597442265063422e-216,False,False
69,20.02576298594805,29.46934639946532,0.766589217408255,7.597066347418487e-219,False,False
70,19.81754796987095,29.502056437961304,0.7668507023250357,4.39153796251563e-219,False,False
71,19.615031736379184,29.44346083330186,0.7673319885808385,1.598395349075648e-219,False,False
72,19.44835604194789,29.457355941856765,0.7618572638828158,1.3641463812909104e-214,False,False
73,19.27537310486685,29.406135285098248,0.7621988091945071,6.778531698220401e-215,False,False
74,19.076133527253802,29.371232744079926,0.764243148096873,1.0055062185923802e-216,False,False
75,18.904097924272108,29.348522333809026,0.7629696982834484,1.3922554622213492e-215,False,False
76,18.748103773164615,29.35765318053862,0.7621339657510597,7.741734635637059e-215,False,False
77,18.586268316675753,29.3830292000955,0.7615742076831915,2.4332444251756428e-214,False,False
78,18.420810503972863,29.33463759448647,0.7594124432452064,1.9683248410007103e-212,False,False
79,18.274600982666016,29.324373508685202,0.7582216833493493,2.1697837728709118e-211,False,False
80,18.107804211222895,29.29921265069951,0.7585296217729047,1.168011734196123e-211,False,False
81,17.94922084227163,29.267154419619732,0.7585937545345529,1.0265483813088209e-211,False,False
82,17.80632103050845,29.26522220168983,0.7551816458025767,9.337175241094236e-209,False,False
83,17.649095154865297,29.294613790775532,0.7570447817485747,2.2943961226061773e-210,False,False
84,17.523837821305293,29.236067187061625,0.7570373321311276,2.3288048064268808e-210,False,False
85,17.385508032716874,29.240226640227093,0.7551857802984552,9.261041150448506e-209,False,False
86,17.240378752309528,29.245855257656036,0.7542261174017447,6.167016137861512e-208,False,False
87,17.110117249211445,29.26009661848374,0.7556793529884203,3.4807464060807075e-209,False,False
88,16.985072566531702,29.289789990166934,0.7551069029797159,1.0826363722373373e-208,False,False
89,16.864985505629775,29.276315678549075,0.7549390942850208,1.5089929777502948e-208,False,False
90,16.73897075653076,29.3044560047803,0.755862922097131,2.4174204691243054e-209,False,False
91,16.60655951565983,29.267382922093514,0.7495506003721174,5.596991895079432e-204,False,False
92,16.47712451797443,29.26956994494022,0.7515614661617449,1.1391401795718292e-205,False,False
93,16.353573305124723,29.29519762913825,0.7518753283271203,6.181789673433092e-206,False,False
94,16.259631809435394,29.283332866858384,0.7476234528984252,2.2584973009698875e-202,False,False
